type,clientName,clientNameEn,code,description,exchange,full_name,name,securityName,stockNo,createdAt,updatedAt,marketCapPrev,sharesOutstanding,sort,symbol_ref,lastDateSyncIDS
s,Công ty Cổ phần Du lịch Đồng Nai,Dong Nai Tourist Joint Stock Company,DNT,,UPCOM,DNT,DNT,,upcom:54086,2022-05-05T06:56:56.272Z,2023-10-04T01:30:24.986Z,176926477500.0,7280925.0,,,
s,Công ty Cổ phần Bao bì PP,PP Pack Making Joint Stock Company,HPB,,UPCOM,HPB,HPB,,upcom:8524,2022-05-05T06:56:56.324Z,2023-10-04T01:30:25.541Z,60709520000.0,3657200.0,,,
s,Công ty Cổ phần Tư vấn xây dựng Thủy Lợi II,Hydraulic Engineering Consultant Corporation II,HEC,,UPCOM,HEC,HEC,,upcom:75424,2022-05-05T06:56:56.324Z,2023-10-04T01:30:25.563Z,300000000000.0,6000000.0,,,
s,Công ty cổ phần Đầu tư và Xây lắp Thành An 386,386 Thanh An Construction and Investment Joint Stock Company,TA3,,UPCOM,TA3,TA3,,upcom:76861,2022-05-05T06:56:56.334Z,2023-10-04T01:30:25.743Z,18248273200.0,2309908.0,,,
s,Công ty Cổ phần Xuân Mai - Đạo Tú,Xuan Mai - Dao Tu Joint Stock Company,XMD,,UPCOM,XMD,XMD,,upcom:74139,2022-05-05T06:56:56.312Z,2023-10-04T01:30:26.467Z,28024000000.0,4000000.0,,,
s,Công ty Cổ phần Licogi 12,Licogi 12 Joint Stock Company,L12,,UPCOM,L12,L12,,upcom:75483,2022-05-05T06:56:56.268Z,2023-10-04T01:30:27.050Z,37124440339.0,6738871.0,,,
s,Công ty Cổ phần Nước sạch Bắc Ninh,Bac Ninh Clean Water Joint Stock Company,BNW,,UPCOM,BNW,BNW,,upcom:78019,2022-05-05T06:56:56.257Z,2023-10-04T01:30:27.554Z,375493910000.0,37549391.0,,,
s,Công ty Cổ phần Đầu tư Bitco Bình Định,Binh Dinh Bitco Investment Joint Stock Company,BTN,,UPCOM,BTN,BTN,,upcom:76828,2022-05-05T06:56:56.285Z,2023-10-04T01:30:27.833Z,15019338992.0,4396762.0,,,
s,Công ty Cổ phần Cấp thoát nước Long An,Long An Water Supply Sewerage Joint Stock Company,LAW,,UPCOM,LAW,LAW,,upcom:74081,2022-05-05T06:56:56.248Z,2023-10-04T01:30:28.087Z,244000000000.0,12200000.0,,,
s,Công ty Cổ phần Dầu thực vật Sài Gòn,Saigon Vegetable Oil Joint Stock Company,SGO,,UPCOM,SGO,SGO,,upcom:74100,2022-05-05T06:56:56.263Z,2023-10-04T01:30:28.147Z,10000000000.0,20000000.0,,,
s,Công ty Cổ phần Mạ kẽm công nghiệp Vingal-Vnsteel,Vingal Vnsteel Industries Joint Stock Company,VGL,,UPCOM,VGL,VGL,,upcom:74920,2022-05-05T06:56:56.308Z,2023-10-04T01:30:28.426Z,174380398500.0,9325155.0,,,
s,Công ty Cổ phần Điện tử Biên Hòa,Viettronics Bien Hoa Joint Stock Company,BEL,,UPCOM,BEL,BEL,,upcom:74799,2022-05-05T06:56:56.334Z,2023-10-04T01:30:28.746Z,66000000000.0,6000000.0,,,
s,Công ty Cổ phần Cảng Cần Thơ,Can Tho Port Joint Stock Company,CCT,,UPCOM,CCT,CCT,,upcom:76260,2022-05-05T06:56:56.248Z,2023-10-04T01:30:29.501Z,262016000000.0,28480000.0,,,
s,Công ty Cổ phần Hóa - Dược phẩm Mekophar,Mekophar Chemical Pharmaceutical Joint Stock Company,MKP,,UPCOM,MKP,MKP,,upcom:76919,2022-05-05T06:56:56.280Z,2023-10-04T01:30:29.745Z,651920101800.0,25268221.0,,,
s,"Công ty Cổ phần Đầu tư, Thương mại và Dịch vụ - Vinacomin","Vinacomin - Investment, Trading and Service Joint Stock Company",ITS,,UPCOM,ITS,ITS,,upcom:74103,2022-05-05T06:56:56.316Z,2023-10-04T01:30:29.960Z,113010335404.0,26459924.0,,,
s,Công ty Cổ phần Cảng Sài Gòn,Sai Gon Port Joint Stock Company,SGP,,UPCOM,SGP,SGP,,upcom:74519,2022-05-05T06:56:56.317Z,2023-10-04T01:30:29.982Z,4070887460981.0,216294961.0,,,
s,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Mientrung Petroleum Construction Joint Stock Company,PXM,,UPCOM,PXM,PXM,,upcom:72679,2022-05-05T06:56:56.319Z,2023-10-04T01:30:30.111Z,9000000000.0,15000000.0,,,
s,Công ty Cổ phần Cao su Sông Bé,Song Be Rubber Joint Stock Company,SBR,,UPCOM,SBR,SBR,,upcom:79661,2022-05-05T06:56:56.332Z,2023-10-04T01:30:30.177Z,610471440000.0,81396192.0,,,
s,Công ty cổ phần DHC Suối Đôi,DHC Suoi Doi Corporation,DSD,,UPCOM,DSD,DSD,,upcom:80962,2022-05-17T01:15:00.964Z,2023-10-04T01:30:30.272Z,636840000000.0,36600000.0,,,
b,,,VNG122002,,HNX,VNG122002,VNG122002,,hnx:81022,2022-05-25T01:15:00.564Z,2022-05-25T01:15:00.564Z,,,,,
s,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,Petroleum Equipment Assembly And Metal Structure Joint Stock Company,PXS,,UPCOM,PXS,PXS,,upcom:81141,2022-07-08T01:15:01.104Z,2023-10-04T01:30:30.601Z,309239989692.0,59999998.0,,,
w,,,CVHM2220,,HOSE,CVHM2220,CVHM2220,CHUNG QUYEN VHM-HSC-MET10,hose:4641,2023-01-05T00:50:00.246Z,2023-01-05T00:50:00.246Z,,,,,
f,,,VN30F2312,,FU,VN30F2312,VN30F2312,,fu:1184,2023-04-21T00:50:00.170Z,2023-04-21T00:50:00.170Z,,,,,
s,Công ty Cổ phần Cơ khí Lắp máy Lilama,Erection Mechanical Joint Stock Company,L35,,UPCOM,L35,L35,,upcom:8364,2023-06-03T01:45:18.068Z,2023-10-04T01:30:31.845Z,15542137800.0,3265155.0,,,
w,,,CHDB2301,,HOSE,CHDB2301,CHDB2301,Chung quyen.HDB.KIS.M.CA.,hose:4702,2023-06-14T00:50:00.235Z,2023-06-14T00:50:00.235Z,,,,,
w,,,CSTB2304,,HOSE,CSTB2304,CSTB2304,Chung quyen.STB.KIS.M.CA.,hose:4699,2023-06-14T00:50:00.236Z,2023-06-14T00:50:00.236Z,,,,,
w,,,CVRE2305,,HOSE,CVRE2305,CVRE2305,CQ.VRE.KIS.M.CA.T.24,hose:4738,2023-06-16T00:50:00.308Z,2023-06-16T00:50:00.308Z,,,,,
s,Ngân hàng Thương mại Cổ phần Sài Gòn Công thương,Saigon Bank For Industry and Trade Joint Stock Bank,SGB,,UPCOM,SGB,SGB,,upcom:79641,2022-05-05T06:56:56.279Z,2023-10-04T01:30:23.471Z,4394852000000.0,308000000.0,,,
s,Công ty Cổ phần Hóa Chất Hưng Phát Hà Bắc,Ha Bac Hung Phat Chemical Joint Stock Company,HPH,,UPCOM,HPH,HPH,,upcom:76839,2022-05-05T06:56:56.329Z,2023-10-04T01:30:23.924Z,130200000000.0,8400000.0,,,
s,Công ty Cổ phần Phát hành sách Thái Nguyên,Thai Nguyen Book Distribution Joint Stock Company,STH,,UPCOM,STH,STH,,upcom:79163,2022-05-05T06:56:56.251Z,2023-10-04T01:30:24.008Z,260715000000.0,19500000.0,,,
s,Công ty Cổ phần Suất ăn Hàng không Nội Bài,Noibai Catering Services Joint Stock Company,NCS,,UPCOM,NCS,NCS,,upcom:74039,2022-05-05T06:56:56.258Z,2023-10-04T01:30:24.057Z,342972344890.0,17948210.0,,,
s,Công ty Cổ phần Xuất nhập khẩu Lương thực - Thực phẩm Hà Nội,Hanoi Food Import - Export Joint Stock Company,FHN,,UPCOM,FHN,FHN,,upcom:76840,2022-05-05T06:56:56.330Z,2023-10-04T01:30:24.527Z,43200000000.0,3000000.0,,,
s,Công ty Cổ phần Sợi Phú Bài,Phu Bai Spinning Joint Stock Company,SPB,,UPCOM,SPB,SPB,,upcom:75123,2022-05-05T06:56:56.279Z,2023-10-04T01:30:25.076Z,303241983600.0,13300087.0,,,
s,Công ty Cổ phần VINAFCO,Vinafco Joint Stock Corporation,VFC,,UPCOM,VFC,VFC,,upcom:72277,2022-05-05T06:56:56.257Z,2023-10-04T01:30:25.145Z,2565500605800.0,33801062.0,,,
s,Công ty Cổ phần Xây lắp và Sản xuất Công nghiệp,Construction and Industrial Production Joint Stock Company,CIP,,UPCOM,CIP,CIP,,upcom:76524,2022-05-05T06:56:56.267Z,2023-10-04T01:30:25.499Z,14544000000.0,4545000.0,,,
s,Công ty Cổ phần Vận tải và Thuê Tàu biển Việt Nam,Viet Nam Sea Transport and Chartering Joint Stock Company,VST,,UPCOM,VST,VST,,upcom:73440,2022-05-05T06:56:56.270Z,2023-10-04T01:30:25.631Z,207697944700.0,66999337.0,,,
s,Tổng Công ty Cổ phần Phát triển Khu Công nghiệp,Sonadezi Corporation,SNZ,,UPCOM,SNZ,SNZ,,upcom:76647,2022-05-05T06:56:56.317Z,2023-10-04T01:30:25.916Z,10052331060000.0,376491800.0,,,
s,Công ty Cổ phần Công nghiệp Thủy sản,Seaproducts Mechnical Shareholding Company,SCO,,UPCOM,SCO,SCO,,upcom:61812,2022-05-05T06:56:56.320Z,2023-10-04T01:30:25.974Z,25201140000.0,4064700.0,,,
s,Công ty Cổ phần Xây dựng và Chế biến lương thực Vĩnh Hà,Vinh Ha Food Processing And Construction Joint Stock Company,VHF,,UPCOM,VHF,VHF,,upcom:54605,2022-05-05T06:56:56.321Z,2023-10-04T01:30:25.991Z,430000000000.0,21500000.0,,,
s,Công ty Cổ phần Procimex Việt Nam,Viet Nam  Procimex Joint Stock Company,PRO,,UPCOM,PRO,PRO,,upcom:72782,2022-05-05T06:56:56.253Z,2023-10-04T01:30:26.118Z,10500000000.0,3000000.0,,,
s,Công ty Cổ phần Du lịch Dịch vụ Hà Nội,Hanoi Tourist Service Joint Stock Company,TSJ,,UPCOM,TSJ,TSJ,,upcom:76340,2022-05-05T06:56:56.255Z,2023-10-04T01:30:26.148Z,1682941500000.0,74797400.0,,,
s,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,Sai Gon - Bac Lieu Beer Joint Stock Company,SBL,,UPCOM,SBL,SBL,,upcom:75599,2022-05-05T06:56:56.319Z,2023-10-04T01:30:26.626Z,104504400000.0,12012000.0,,,
s,Công ty Cổ phần Viglacera Hà Nội,Viglacera Ha Noi Joint Stock Company,VIH,,UPCOM,VIH,VIH,,upcom:75943,2022-05-05T06:56:56.334Z,2023-10-04T01:30:26.773Z,69440000000.0,5600000.0,,,
s,Công ty Cổ phần Xây lắp Môi trường,Construction Environment Joint Stock Company,VCE,,UPCOM,VCE,VCE,,upcom:75480,2022-05-05T06:56:56.277Z,2023-10-04T01:30:27.784Z,40000000000.0,5000000.0,,,
s,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Dong Nai Material and Building Investment Joint Stock Company,DND,,UPCOM,DND,DND,,upcom:75241,2022-05-05T06:56:56.270Z,2023-10-04T01:30:28.231Z,145761000000.0,8834000.0,,,
s,Công ty Cổ phần Xây dựng số 1 Hà Nội,Hanoi Construction Joint Stock Company No.1,HC1,,UPCOM,HC1,HC1,,upcom:79024,2022-05-05T06:56:56.286Z,2023-10-04T01:30:28.407Z,72000000000.0,8000000.0,,,
s,Công ty Cổ phần Đầu tư và Phát triển Nhà đất Cotec,Cotec Investment and Land - house Development Joint Stock Company,CLG,,UPCOM,CLG,CLG,,upcom:80081,2022-05-05T06:56:56.328Z,2023-10-04T01:30:28.658Z,16920000000.0,21150000.0,,,
s,Công ty Cổ phần Việt An,Anvifish Joint Stock Company,AVF,,UPCOM,AVF,AVF,,upcom:73459,2022-05-05T06:56:56.246Z,2023-10-04T01:30:28.758Z,26002800000.0,43338000.0,,,
s,Công ty Cổ phần Nước Giải khát Yến sào Khánh Hòa,Khanh Hoa Salanges Nest Soft Drink Joint Stock Company,SKV,,UPCOM,SKV,SKV,,upcom:76642,2022-05-05T06:56:56.264Z,2023-10-04T01:30:28.867Z,904222000000.0,23000000.0,,,
s,Công ty cổ phần Tập đoàn MGROUP,MGROUP Group Corporation,MGR,,UPCOM,MGR,MGR,,upcom:80921,2022-05-05T06:56:56.324Z,2023-10-04T01:30:29.286Z,118280000000.0,20000000.0,,,
s,Tổng Công ty Lương thực Miền Nam - Công ty Cổ phần,Vietnam Southern Food Corporation - Joint Stock Company,VSF,,UPCOM,VSF,VSF,,upcom:77179,2022-05-05T06:56:56.270Z,2023-10-04T01:30:29.684Z,18527000000000.0,500000000.0,,,
s,Công ty Cổ phần An Thịnh,An Thinh Joint Stock Company,ATB,,UPCOM,ATB,ATB,,upcom:76480,2022-05-05T06:56:56.313Z,2023-10-04T01:30:29.850Z,8330400000.0,13884000.0,,,
b,,,BID121027,,HNX,BID121027,BID121027,,hnx:81003,2022-05-20T01:15:00.537Z,2022-05-20T01:15:00.537Z,,,,,
e,Quỹ ETF FPT CAPITAL VNX50,ETF FPT CAPITAL VNX50,FUEFCV50,,HOSE,FUEFCV50,FUEFCV50,QUY ETF FPT CAPITAL VNX50,hose:4689,2023-06-03T01:45:16.815Z,2023-10-04T01:30:31.521Z,81200000000.0,5800000.0,,,
b,,,BAB123005,,HNX,BAB123005,BAB123005,,hnx:81704,2023-06-03T01:45:17.132Z,2023-06-03T01:45:17.132Z,,,,,
s,Công ty Cổ phần Đầu tư và Phát triển Công nghiệp Bảo Thư,Bao Thu Industrial Development and Investment Joint Stock Company,BII,,UPCOM,BII,BII,,upcom:72781,2023-06-03T01:45:18.066Z,2023-10-04T01:30:31.677Z,51912000000.0,57680000.0,,,
s,Công ty Cổ phần Hạ tầng Nước Sài Gòn,Saigon Water Infrastructure Corporation,SII,,UPCOM,SII,SII,,upcom:81621,2023-06-03T01:45:18.067Z,2023-10-04T01:30:31.699Z,1367868604800.0,64522104.0,,,
w,,,CMWG2304,,HOSE,CMWG2304,CMWG2304,Chung quyen.MWG.KIS.M.CA.,hose:4706,2023-06-14T00:50:00.235Z,2023-06-14T00:50:00.235Z,,,,,
w,,,CHPG2312,,HOSE,CHPG2312,CHPG2312,CQ.HPG.KIS.M.CA.T.30,hose:4723,2023-06-16T00:50:00.308Z,2023-06-16T00:50:00.308Z,,,,,
w,,,CVHM2305,,HOSE,CVHM2305,CVHM2305,CQ.VHM.KIS.M.CA.T.20,hose:4740,2023-06-16T00:50:00.309Z,2023-06-16T00:50:00.309Z,,,,,
s,Công ty Cổ phần VIWASEEN3,VIWASEEN 3 Joint Stock Company,VW3,,UPCOM,VW3,VW3,,upcom:79261,2022-05-05T06:56:56.323Z,2023-10-04T01:30:23.066Z,24400000000.0,2000000.0,,,
s,Công ty Cổ phần Sứ kỹ thuật Hoàng Liên Sơn,Hoang Lien Son Technical Ceramic Joint Stock Company,HLS,,UPCOM,HLS,HLS,,upcom:76619,2022-05-05T06:56:56.277Z,2023-10-04T01:30:23.435Z,245720750000.0,11169125.0,,,
s,Công ty Cổ phần Sông Đà 1,Song Da 1 Joint Stock Company,SD1,,UPCOM,SD1,SD1,,upcom:11974,2022-05-05T06:56:56.258Z,2023-10-04T01:30:23.283Z,5444794600.0,7778278.0,,,
s,Công ty Cổ phần Thực phẩm Quốc tế,Interfood Shareholding Company,IFS,,UPCOM,IFS,IFS,,upcom:75243,2022-05-05T06:56:56.324Z,2023-10-04T01:30:23.834Z,2222095092000.0,87140984.0,,,
s,Công ty Cổ phần Thủy điện Hương Sơn,Huong Son Hydro Power Joint Stock Company,GSM,,UPCOM,GSM,GSM,,upcom:73319,2022-05-05T06:56:56.328Z,2023-10-04T01:30:23.888Z,899703000000.0,28562000.0,,,
s,Tổng Công ty Cổ phần Điện tử và Tin học Việt Nam,Vietnam Electronics And Informatics Joint Stock Corporation,VEC,,UPCOM,VEC,VEC,,upcom:76303,2022-05-05T06:56:56.332Z,2023-10-04T01:30:23.941Z,390345600000.0,43800000.0,,,
s,Công ty Cổ phần Gang thép Cao Bằng,Cao Bang Cast Iron and Steel Joint Stock Company,CBI,,UPCOM,CBI,CBI,,upcom:76525,2022-05-05T06:56:56.277Z,2023-10-04T01:30:24.191Z,305345198600.0,43006366.0,,,
s,Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ - CTCP,Thanh Le Corporation,TLP,,UPCOM,TLP,TLP,,upcom:76779,2022-05-05T06:56:56.327Z,2023-10-04T01:30:24.494Z,1542264368100.0,236579900.0,,,
s,Công ty Cổ phần Viglacera Thăng Long,Viglacera ThangLong Joint Stock Company,TLT,,UPCOM,TLT,TLT,,upcom:72298,2022-05-05T06:56:56.329Z,2023-10-04T01:30:24.513Z,104847000000.0,6989800.0,,,
s,Tổng công ty May Hưng Yên - Công ty Cổ phần,Hung Yen Garment Corporation - Joint Stock Company,HUG,,UPCOM,HUG,HUG,,upcom:76783,2022-05-05T06:56:56.249Z,2023-10-04T01:30:24.770Z,757041893200.0,19511389.0,,,
s,Công ty Cổ phần Cẩm Hà,Cam Ha Joint Stock Company,CHC,,UPCOM,CHC,CHC,,upcom:75659,2022-05-05T06:56:56.253Z,2023-10-04T01:30:24.803Z,24233745600.0,6731596.0,,,
s,Công ty Cổ phần Dầu nhờn PV Oil,PV Oil Lube Joint Stock Company,PVO,,UPCOM,PVO,PVO,,upcom:74201,2022-05-05T06:56:56.264Z,2023-10-04T01:30:24.881Z,50365100000.0,8900000.0,,,
s,Công ty Cổ phần Đầu tư CFM,CFM Investment Joint Stock Company,CFM,,UPCOM,CFM,CFM,,upcom:79881,2022-05-05T06:56:56.268Z,2023-10-04T01:30:24.913Z,17600000000.0,2000000.0,,,
s,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Minh Hải,Minh Hai Export Frozen Seafood Processing Joint Stock Company,JOS,,UPCOM,JOS,JOS,,upcom:76321,2022-05-05T06:56:56.320Z,2023-10-04T01:30:25.418Z,16547477100.0,15043161.0,,,
s,Công ty Cổ phần HESTIA,HESTIA Joint Stock Company,HSA,,UPCOM,HSA,HSA,,upcom:75585,2022-05-05T06:56:56.266Z,2023-10-04T01:30:25.477Z,244841809700.0,7872727.0,,,
s,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị HUD6,HUD6 City and Housing Development Investment Joint Stock Company,HU6,,UPCOM,HU6,HU6,,upcom:73979,2022-05-05T06:56:56.271Z,2023-10-04T01:30:26.289Z,45750000000.0,7500000.0,,,
s,Tổng Công ty Cổ phần Dệt may Hòa Thọ,Hoa Tho Textile - Garment Joint Sock Corporation,HTG,,UPCOM,HTG,HTG,,upcom:76101,2022-05-05T06:56:56.314Z,2023-10-04T01:30:26.504Z,1119828229632.0,36002708.0,,,
s,Tổng Công ty Cổ phần Đường Sông Miền Nam,Southern Waterborne Transport Corporation,SWC,,UPCOM,SWC,SWC,,upcom:64596,2022-05-05T06:56:56.256Z,2023-10-04T01:30:26.855Z,1583962600000.0,67100000.0,,,
s,Công ty Cổ phần Đầu tư Đức Trung,Duc Trung Investment Join Stock Company,DTI,,UPCOM,DTI,DTI,,upcom:76843,2022-05-05T06:56:56.280Z,2023-10-04T01:30:27.176Z,55803165600.0,13488800.0,,,
s,Công ty Cổ phần Vận tải Hóa dầu VP,VP Petrochemical Transport Joint Stock Company,VPA,,UPCOM,VPA,VPA,,upcom:74259,2022-05-05T06:56:56.323Z,2023-10-04T01:30:27.362Z,52766619500.0,15076177.0,,,
s,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Sai Gon - Nghe Tinh Beer Joint Stock Company ,SB1,,UPCOM,SB1,SB1,,upcom:75441,2022-05-05T06:56:56.263Z,2023-10-04T01:30:27.597Z,73500000000.0,10500000.0,,,
s,Công ty Cổ phần Sông Đà 207,Song Da 207 Joint Stock Company,SDB,,UPCOM,SDB,SDB,,upcom:8404,2022-05-05T06:56:56.278Z,2023-10-04T01:30:27.799Z,8800000000.0,11000000.0,,,
s,Công ty Cổ phần Chứng khoán SBS,SBS Securities Joint Stock Company,SBS,,UPCOM,SBS,SBS,,upcom:72579,2022-05-05T06:56:56.279Z,2023-10-04T01:30:28.383Z,1157906824800.0,146607600.0,,,
s,Công ty Cổ phần Phòng cháy chữa cháy và Đầu tư Xây dựng Sông Đà,Song Da Investment Construction and Fire Prevention Joint Stock Company,SDX,,UPCOM,SDX,SDX,,upcom:73725,2022-05-05T06:56:56.312Z,2023-10-04T01:30:29.208Z,3500000000.0,2500000.0,,,
s,Công ty Cổ phần Thủy điện Xuân Minh,Xuan Minh Hydro Power Joint Stock Company,XMP,,UPCOM,XMP,XMP,,upcom:80421,2022-05-05T06:56:56.322Z,2023-10-04T01:30:29.266Z,285000000000.0,15000000.0,,,
s,Công ty Cổ phần Tập đoàn Xây dựng và Thiết bị Công nghiệp,Construction and Industry Equipment Group Corporation,CEG,,UPCOM,CEG,CEG,,upcom:76060,2022-05-05T06:56:56.326Z,2023-10-04T01:30:29.305Z,25080000000.0,3800000.0,,,
s,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,ODE Media and Entertainment Group Joint Stock Company,ODE,,UPCOM,ODE,ODE,,upcom:80785,2022-05-05T06:56:56.246Z,2023-10-04T01:30:29.481Z,431790000000.0,10000000.0,,,
s,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây,Ha Tay Petrolimex Transportation and Service JSC,PTH,,UPCOM,PTH,PTH,,upcom:54604,2022-05-05T06:56:56.253Z,2023-10-04T01:30:29.536Z,50095245200.0,3503164.0,,,
s,Công ty Cổ phần Xuất nhập khẩu Thủy sản Cần Thơ,Can Tho Import Export Seafood Joint Stock Company,CCA,,UPCOM,CCA,CCA,,upcom:78963,2022-05-05T06:56:56.316Z,2023-10-04T01:30:29.945Z,238971895800.0,13734017.0,,,
s,Công ty Cổ phần Quốc Tế Hoàng Gia,Royal International Joint Stock Corporation,RIC,,UPCOM,RIC,RIC,,upcom:81021,2022-05-26T01:15:00.344Z,2023-10-04T01:30:30.435Z,352828932556.0,70368754.0,,,
b,,,LPB121035,,HNX,LPB121035,LPB121035,,hnx:81063,2022-06-01T01:15:00.600Z,2022-06-01T01:15:00.600Z,,,,,
b,,,VND122014,,HNX,VND122014,VND122014,,hnx:81121,2022-06-29T01:15:00.406Z,2022-06-29T01:15:00.406Z,,,,,
s,Công ty Cổ phần Công nghệ Viễn thông VI TE CO,VITECO Vietnam Telecommunications Technology Joint Stock Company,VIE,,UPCOM,VIE,VIE,,upcom:15656,2022-08-03T01:15:00.770Z,2023-10-04T01:30:30.835Z,34416459200.0,5061244.0,,,
s,Công ty Cổ phần Sông Đà 2,Song Da 2 Joint Stock Company,SD2,,UPCOM,SD2,SD2,,upcom:3204,2022-08-08T01:15:00.597Z,2023-10-04T01:30:30.925Z,72117680000.0,14423536.0,,,
s,Công ty Cổ phần Camimex,CAMIMEX JOINT STOCK COMPANY,CMM,,UPCOM,CMM,CMM,,upcom:81421,2022-11-08T00:50:00.567Z,2023-10-04T01:30:31.167Z,575410487822.0,94499998.0,,,
e,Quỹ ETF KIM GROWTH VNFINSELECT,KIM GROWTH VNFINSELECT ETF,FUEKIVFS,,HOSE,FUEKIVFS,FUEKIVFS,QUY ETF KIM GROWTH VNFINS,hose:4637,2022-11-10T23:01:00.221Z,2023-10-04T01:30:31.180Z,301560000000.0,28000000.0,,,
w,,,CHPG2227,,HOSE,CHPG2227,CHPG2227,CHUNG QUYEN HPG-HSC-MET11,hose:4648,2023-01-05T00:50:00.246Z,2023-01-05T00:50:00.246Z,,,,,
s,Công ty Cổ phần VNG,VNG Corporation,VNZ,,UPCOM,VNZ,VNZ,,upcom:81521,2023-01-05T01:30:00.242Z,2023-10-04T01:30:31.262Z,22695692800000.0,28736000.0,,,
s,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Pacific Petroleum Transportation Joint Stock Company,PVP,,HOSE,PVP,PVP,CONG TY CO PHAN VAN TAI D,hose:4662,2023-01-16T23:01:00.207Z,2023-10-04T01:30:31.353Z,1338705397600.0,94275028.0,,,
s,Tổng Công ty Khoáng sản TKV - Công ty Cổ phần,Vinacomin - Minerals Holding Corporation,KSV,,HNX,KSV,KSV,,hnx:74860,2023-02-02T00:50:00.441Z,2023-10-04T01:30:31.367Z,7600000000000.0,200000000.0,,,
b,,,BAB122030,,HNX,BAB122030,BAB122030,,hnx:81701,2023-06-03T01:45:17.131Z,2023-06-03T01:45:17.131Z,,,,,
s,Công ty Cổ phần Xây dựng và Phát triển đô thị Tỉnh Bà Rịa - Vũng Tàu,Urban Development Construction Corporation,UDC,,UPCOM,UDC,UDC,,upcom:81641,2023-06-03T01:45:18.067Z,2023-10-04T01:30:31.787Z,159647600000.0,34706000.0,,,
w,,,CVNM2303,,HOSE,CVNM2303,CVNM2303,CQ.VNM.KIS.M.CA.T.20,hose:4734,2023-06-16T00:50:00.308Z,2023-06-16T00:50:00.308Z,,,,,
s,Công ty Cổ phần PETEC Bình Định,PETEC Binh Dinh Joint Stock Company,GCB,,UPCOM,GCB,GCB,,upcom:75460,2022-05-05T06:56:56.284Z,2023-10-04T01:30:23.485Z,64626352000.0,4039147.0,,,
s,Công ty Cổ phần Cấp nước Trà Nóc - Ô Môn,Tra Noc - O Mon Water Supply Joint Stock Company,TOW,,UPCOM,TOW,TOW,,upcom:78101,2022-05-05T06:56:56.312Z,2023-10-04T01:30:23.576Z,135626867000.0,7978051.0,,,
s,Công ty Cổ phần Cấp nước và Môi trường Đô thị Đồng Tháp,Dong Thap Water Supply &amp; Urban Environment Joint - Stock Company,DWS,,UPCOM,DWS,DWS,,upcom:78099,2022-05-05T06:56:56.312Z,2023-10-04T01:30:23.593Z,277323991000.0,25918130.0,,,
s,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An,Petro Vietnam Phuoc An Port Investment & Operation Join Stock Company,PAP,,UPCOM,PAP,PAP,,upcom:80341,2022-05-05T06:56:56.323Z,2023-10-04T01:30:23.777Z,2508000000000.0,200000000.0,,,
s,Công ty Cổ phần Vận tải và Dịch vụ Hàng hóa Hà Nội,Ha Noi Goods Services and Transport Joint Stock Company,HHN,,UPCOM,HHN,HHN,,upcom:75423,2022-05-05T06:56:56.330Z,2023-10-04T01:30:24.583Z,12096000000.0,1440000.0,,,
s,"Công ty Cổ phần Công nghê thông tin, Viễn thông và Tự động hóa Dầu khí",Petroleum Information Technology Telecom and Automation Joint Stock Company,PAI,,UPCOM,PAI,PAI,,upcom:75583,2022-05-05T06:56:56.248Z,2023-10-04T01:30:24.748Z,36423494000.0,4235290.0,,,
s,Công ty Cổ phần Dược phẩm CPC1 Hà Nội,Ha Noi CPC1 Pharmaceutical Joint Stock Company,DTP,,UPCOM,DTP,DTP,,upcom:79401,2022-05-05T06:56:56.272Z,2023-10-04T01:30:24.963Z,1621281295800.0,16229042.0,,,
s,Công ty Cổ phần Thủy sản và Thương mại Thuận Phước,Thuan Phuoc Seafoods and Trading Corporation,THP,,UPCOM,THP,THP,,upcom:78881,2022-05-05T06:56:56.258Z,2023-10-04T01:30:25.225Z,198819222000.0,21610785.0,,,
s,Công ty Cổ phần Dịch vụ Đô thị Bà Rịa,Ba Ria Urban Service Joint Stock Company,BRS,,UPCOM,BRS,BRS,,upcom:75582,2022-05-05T06:56:56.284Z,2023-10-04T01:30:25.855Z,97651925000.0,4541950.0,,,
s,Công ty Cổ phần Tư vấn Xây dựng Vinaconex,Vinaconex's Construction Consultant Joint Stock Company,VCT,,UPCOM,VCT,VCT,,upcom:61852,2022-05-05T06:56:56.250Z,2023-10-04T01:30:26.084Z,20460000000.0,1100000.0,,,
s,Công ty Cổ phần VINAPRINT,VINAPRINT Corporation,VPR,,UPCOM,VPR,VPR,,upcom:75403,2022-05-05T06:56:56.253Z,2023-10-04T01:30:26.134Z,107214380700.0,5033539.0,,,
